id,state,district,Date of Discussion
"1,060",bihar,gaya,2025-05-18
"1,066",bihar,kaimur,2025-05-17
"1,070",bihar,rohtas,2025-05-18
"1,071",bihar,sheohar,2025-05-16
"1,074",bihar,rohtas,2025-05-18
"1,100",bihar,sheohar,2025-05-18
"1,123",bihar,rohtas,2025-05-19
"1,128",bihar,sitamarhi,2025-05-19
"1,129",bihar,rohtas,2025-05-19
"1,131",bihar,sitamarhi,2025-05-19
"1,136",bihar,sitamarhi,2025-05-19
"1,140",bihar,rohtas,2025-05-18
"1,141",bihar,muzaffarpur,2025-05-19
"1,142",bihar,muzaffarpur,2025-05-19
"1,150",bihar,rohtas,2025-05-19
"1,152",bihar,sitamarhi,2025-05-19
"1,158",bihar,sheohar,2025-05-19
"1,164",bihar,rohtas,2025-05-19
"1,165",bihar,sitamarhi,2025-05-19
"1,167",bihar,sitamarhi,2025-05-19
"1,175",bihar,rohtas,2025-05-19
"1,180",bihar,rohtas,2025-05-19
"1,186",bihar,rohtas,2025-05-19
"1,192",bihar,gaya,2025-05-19
"1,194",bihar,gaya,2025-05-19
"1,202",bihar,gaya,2025-05-19
"1,205",bihar,gaya,2025-05-19
"1,207",bihar,gaya,2025-05-19
"1,215",bihar,kaimur,2025-05-19
"1,256",bihar,kaimur,2025-05-19
"1,269",bihar,muzaffarpur,2025-05-19
"1,277",bihar,muzaffarpur,2025-05-19
"1,279",bihar,sheohar,2025-05-19
"1,285",bihar,kaimur,2025-05-20
"1,298",bihar,rohtas,2025-05-20
"1,322",bihar,sitamarhi,2025-05-20
"1,326",bihar,west champaran,2025-05-20
"1,342",bihar,gaya,2025-05-20
"1,362",bihar,sitamarhi,2025-05-20
"1,378",bihar,sitamarhi,2025-05-20
"1,382",bihar,muzaffarpur,2025-05-20
"1,392",bihar,sheohar,2025-05-20
"1,394",bihar,gaya,2025-05-20
"1,398",bihar,sheohar,2025-05-19
"1,404",bihar,sitamarhi,2025-05-20
"1,406",bihar,rohtas,2025-05-20
"1,419",bihar,sitamarhi,2025-05-20
"1,421",bihar,sheohar,2025-05-20
"1,423",bihar,sitamarhi,2025-05-21
"1,433",bihar,rohtas,2025-05-20
"1,435",bihar,sitamarhi,2025-05-21
"1,439",bihar,kaimur,2025-05-20
"1,457",bihar,sitamarhi,2025-05-21
"1,460",bihar,rohtas,2025-05-21
"1,473",bihar,sitamarhi,2025-05-21
"1,484",bihar,west champaran,2025-05-21
"1,490",bihar,kaimur,2025-05-21
"1,494",bihar,kaimur,2025-05-21
"1,501",bihar,sitamarhi,2025-05-21
"1,514",bihar,muzaffarpur,2025-05-20
"1,515",bihar,rohtas,2025-05-21
"1,524",bihar,muzaffarpur,2025-05-19
"1,530",bihar,kaimur,2025-05-21
"1,532",bihar,rohtas,2025-05-21
"1,536",bihar,kaimur,2025-05-21
"1,538",bihar,sitamarhi,2025-05-21
"1,545",bihar,gaya,2025-05-21
"1,549",bihar,sitamarhi,2025-05-21
"1,552",bihar,sitamarhi,2025-05-21
"1,553",bihar,sitamarhi,2025-05-21
"1,572",bihar,sheohar,2025-05-20
"1,576",bihar,rohtas,2025-05-21
"1,578",bihar,sheohar,2025-05-21
"1,589",bihar,kaimur,2025-05-22
"1,597",bihar,gaya,2025-05-22
"1,601",bihar,gaya,2025-05-22
"1,611",bihar,sheohar,2025-05-21
"1,617",bihar,rohtas,2025-05-21
"1,625",bihar,rohtas,2025-05-22
"1,639",bihar,muzaffarpur,2025-05-21
"1,655",bihar,sitamarhi,2025-05-22
"1,661",bihar,sheohar,2025-05-22
"1,675",bihar,muzaffarpur,2025-05-22
"1,703",bihar,sitamarhi,2025-05-22
"1,704",bihar,sitamarhi,2025-05-22
"1,711",bihar,rohtas,2025-05-22
"1,712",bihar,muzaffarpur,2025-05-19
"1,724",bihar,muzaffarpur,2025-05-22
"1,732",bihar,sheohar,2025-05-21
"1,754",bihar,muzaffarpur,2025-05-18
"1,765",bihar,sheohar,2025-05-22
"1,770",bihar,kaimur,2025-05-23
"1,810",bihar,sitamarhi,2025-05-23
"1,828",bihar,kaimur,2025-05-23
"1,835",bihar,gaya,2025-05-23
"1,838",bihar,rohtas,2025-05-23
"1,843",bihar,kaimur,2025-05-23
"1,849",bihar,gaya,2025-05-23
"1,850",bihar,gaya,2025-05-23
"1,856",bihar,kaimur,2025-05-23
"1,858",bihar,sitamarhi,2025-05-23
"1,862",bihar,kaimur,2025-05-22
"1,864",bihar,gaya,2025-05-23
"1,873",bihar,muzaffarpur,2025-05-20
"1,890",bihar,kaimur,2025-05-22
"1,901",bihar,gaya,2025-05-23
"1,903",bihar,gaya,2025-05-23
"1,909",bihar,muzaffarpur,2025-05-19
"1,913",bihar,sheohar,2025-05-23
"1,916",bihar,muzaffarpur,2025-05-19
"1,925",bihar,rohtas,2025-05-22
"1,945",bihar,gaya,2025-05-24
"1,947",bihar,sitamarhi,2025-05-24
"1,952",bihar,sitamarhi,2025-05-24
"1,956",bihar,muzaffarpur,2025-05-20
"1,989",bihar,sitamarhi,2025-05-24
"1,990",bihar,gaya,2025-05-24
"1,994",bihar,gaya,2025-05-24
"1,998",bihar,gaya,2025-05-24
"2,012",bihar,gaya,2025-05-24
"2,013",bihar,gaya,2025-05-24
"2,036",bihar,sitamarhi,2025-05-24
"2,047",bihar,gaya,2025-05-17
"2,063",bihar,kaimur,2025-05-20
"2,069",bihar,kaimur,2025-05-22
"2,071",bihar,sheohar,2025-05-24
"2,073",bihar,kaimur,2025-05-23
"2,086",bihar,muzaffarpur,2025-05-25
"2,093",bihar,muzaffarpur,2025-05-25
"2,094",bihar,kaimur,2025-05-24
"2,095",bihar,gaya,2025-05-25
"2,105",bihar,sitamarhi,2025-05-25
"2,108",bihar,rohtas,2025-05-25
"2,127",bihar,gaya,2025-05-25
"2,130",bihar,west champaran,2025-05-05
"2,134",bihar,west champaran,2005-05-25
"2,139",bihar,gaya,2025-05-25
"2,143",bihar,gaya,2025-05-25
"2,147",bihar,west champaran,2025-05-25
"2,160",bihar,gaya,2025-05-25
"2,162",bihar,gaya,2025-05-24
"2,177",bihar,gaya,2025-05-25
"2,182",bihar,sitamarhi,2025-05-01
"2,189",bihar,gaya,2025-05-25
"2,196",bihar,rohtas,2025-05-25
"2,200",bihar,west champaran,2025-05-26
"2,216",bihar,west champaran,2025-05-16
"2,222",bihar,west champaran,2025-05-17
"2,226",bihar,west champaran,2025-05-25
"2,235",bihar,muzaffarpur,2025-05-23
"2,241",bihar,rohtas,2025-05-26
"2,247",bihar,sheohar,2025-05-26
"2,248",bihar,rohtas,2025-05-26
"2,260",bihar,rohtas,2025-05-26
"2,261",bihar,west champaran,2025-05-26
"2,266",bihar,west champaran,2025-05-17
"2,290",bihar,gaya,2025-05-26
"2,292",bihar,sheohar,2025-05-26
"2,295",bihar,muzaffarpur,2025-05-23
"2,313",bihar,rohtas,2025-05-25
"2,326",bihar,gaya,2025-05-25
"2,346",bihar,west champaran,2025-05-19
"2,397",bihar,sheohar,2025-05-25
"2,398",bihar,muzaffarpur,2025-05-24
"2,407",bihar,sheohar,2025-05-23
"2,410",bihar,gaya,2025-05-26
"2,413",bihar,gaya,2025-05-26
"2,417",bihar,kaimur,2025-05-22
"2,438",bihar,muzaffarpur,2025-05-25
"2,444",bihar,muzaffarpur,2025-05-27
"2,445",bihar,gaya,2025-05-25
"2,457",bihar,sheohar,2025-05-24
"2,463",bihar,kaimur,2025-05-25
"2,471",bihar,sheohar,2025-05-26
"2,475",bihar,muzaffarpur,2025-05-16
"2,479",bihar,muzaffarpur,2025-05-21
"2,491",bihar,kaimur,2025-05-20
"2,498",bihar,muzaffarpur,2025-05-21
"2,506",bihar,gaya,2025-05-26
"2,508",bihar,west champaran,2025-05-28
"2,513",bihar,gaya,2025-05-27
"2,523",bihar,gaya,2025-05-28
"2,557",bihar,muzaffarpur,2025-05-20
"2,568",bihar,muzaffarpur,2025-05-19
"2,574",bihar,west champaran,2025-05-18
"2,578",bihar,west champaran,2025-05-19
"2,579",bihar,west champaran,2025-05-20
"2,585",bihar,west champaran,2025-05-22
"2,589",bihar,west champaran,2025-05-21
"2,605",bihar,kaimur,2025-05-26
"2,613",bihar,west champaran,2025-05-22
"2,626",bihar,west champaran,2025-05-25
"2,645",bihar,west champaran,2025-05-17
"2,659",bihar,west champaran,2025-05-23
"2,674",bihar,muzaffarpur,2025-05-16
"2,686",bihar,gaya,2025-05-27
"2,688",bihar,muzaffarpur,2025-05-25
"2,704",bihar,west champaran,2025-05-24
"2,707",bihar,west champaran,2025-05-25
"2,708",bihar,west champaran,2025-05-25
"2,716",bihar,gaya,2025-05-28
"2,723",bihar,kaimur,2025-05-24
"2,733",bihar,sheohar,2025-05-23
"2,738",bihar,sheohar,2025-05-24
"2,783",bihar,west champaran,2025-05-28
"2,787",bihar,west champaran,2025-05-20
"2,792",bihar,west champaran,2025-05-21
"2,797",bihar,west champaran,2025-05-22
"2,799",bihar,muzaffarpur,2025-05-28
"2,803",bihar,west champaran,2025-05-25
"2,824",bihar,west champaran,2025-05-22
"2,826",bihar,west champaran,2025-05-23
"2,827",bihar,west champaran,2025-05-23
"2,834",bihar,west champaran,2025-05-26
"2,835",bihar,west champaran,2025-05-26
"2,839",bihar,sheohar,2025-05-17
"2,841",bihar,west champaran,2025-05-28
"2,849",bihar,sheohar,2025-05-18
"2,871",bihar,sheohar,2025-05-19
"2,876",bihar,kaimur,2025-05-19
"2,895",bihar,muzaffarpur,2025-05-20
"2,898",bihar,muzaffarpur,2025-05-21
"2,901",bihar,muzaffarpur,2025-05-22
"2,920",bihar,sheohar,2025-05-21
"2,921",bihar,muzaffarpur,2025-05-20
"2,922",bihar,muzaffarpur,2025-05-29
"2,926",bihar,gaya,2025-05-21
"2,934",bihar,sheohar,2025-05-16
"2,935",bihar,sheohar,2025-05-16
"2,938",bihar,sheohar,2025-05-18
"2,939",bihar,sheohar,2025-05-18
"2,951",bihar,sheohar,2025-05-21
"2,964",bihar,sitamarhi,2025-05-17
"2,970",bihar,kaimur,2025-05-20
"2,976",bihar,muzaffarpur,2025-05-29
"2,978",bihar,kaimur,2025-05-21
"2,982",bihar,patna,2025-05-31
"2,993",bihar,kaimur,2025-05-22
"2,994",bihar,kaimur,2025-05-19
"3,000",bihar,sheohar,2025-05-25
"3,002",bihar,sheohar,2025-05-27
"3,015",bihar,kaimur,2025-05-18
"3,019",bihar,kaimur,2025-05-23
"3,021",bihar,kaimur,2025-05-23
"3,028",bihar,kaimur,2025-05-25
"3,041",bihar,kaimur,2025-05-22
"3,116",bihar,kaimur,2025-05-24
"3,125",bihar,kaimur,2025-05-18
"3,127",bihar,kaimur,2025-05-26
"3,131",bihar,kaimur,2025-05-21
"3,135",bihar,kaimur,2025-05-19
"3,145",bihar,kaimur,2025-05-16
"3,997",bihar,sitamarhi,2025-05-20
"4,005",bihar,sitamarhi,2025-05-25
"4,006",bihar,sitamarhi,2025-08-13
"4,028",bihar,sitamarhi,2025-08-15
"4,068",bihar,sitamarhi,2025-05-20
"4,131",bihar,rohtas,2025-08-22
"4,227",bihar,sitamarhi,2025-08-08
"4,242",bihar,muzaffarpur,2025-08-29
"4,320",bihar,gaya,2025-09-02
"4,321",bihar,gaya,2025-09-02
"4,326",bihar,gaya,2025-09-02
"4,331",bihar,gaya,2025-09-02
"4,344",bihar,gaya,2025-09-02
"4,412",bihar,rohtas,2025-09-03
"4,413",bihar,rohtas,2025-09-04
"4,420",bihar,rohtas,2025-09-04
"4,426",bihar,rohtas,2025-09-04
"4,441",bihar,rohtas,2025-09-04
"4,463",bihar,rohtas,2025-09-05
"4,480",bihar,kaimur,2025-09-05
"4,484",bihar,kaimur,2025-09-05
"4,495",bihar,kaimur,2025-08-05
"4,503",bihar,kaimur,2025-09-04
"4,569",bihar,muzaffarpur,2025-09-06
"4,581",bihar,muzaffarpur,2025-09-06
"4,584",bihar,vaishali,2025-09-07
"4,590",bihar,muzaffarpur,2025-09-06
"4,591",bihar,vaishali,2025-09-07
"4,612",bihar,vaishali,2025-09-07
"4,621",bihar,muzaffarpur,2025-09-06
"4,639",bihar,sitamarhi,2025-09-04
"4,645",bihar,sitamarhi,2025-09-04
"4,663",bihar,sitamarhi,2025-09-08
"4,676",bihar,sitamarhi,2025-08-08
"4,711",bihar,sitamarhi,2025-09-06
"4,714",bihar,rohtas,2025-09-04
"4,725",bihar,sheohar,2025-08-08
"4,786",bihar,east champaran,2025-09-09
"4,794",bihar,west champaran,2025-09-09
"4,799",bihar,sitamarhi,2025-09-10
"4,806",bihar,west champaran,2025-09-10
"4,807",bihar,sitamarhi,2025-09-10
"4,811",bihar,rohtas,2025-09-10
"4,817",bihar,rohtas,2025-09-11
"4,818",bihar,kaimur,2025-09-11
"4,819",bihar,sitamarhi,2025-09-11
"4,839",bihar,sitamarhi,2025-09-12
"4,842",bihar,vaishali,2025-09-10
"4,844",bihar,vaishali,2025-09-09
"4,848",bihar,vaishali,2017-09-12
"4,853",bihar,vaishali,2025-09-12
"4,868",bihar,sitamarhi,2025-09-10
"4,871",bihar,vaishali,2025-09-12
"4,873",bihar,vaishali,2025-09-12
"4,878",bihar,vaishali,2025-09-10
"4,959",bihar,kaimur,2025-09-15
"4,969",bihar,kaimur,2025-09-14
"4,998",bihar,kaimur,2025-09-11
"5,054",bihar,rohtas,2025-09-16
"5,059",bihar,west champaran,2025-09-16
"5,071",bihar,sitamarhi,2025-09-16
"5,085",bihar,gaya,2025-09-16
"5,090",bihar,gaya,2025-09-16
"5,129",bihar,vaishali,"{""type"": ""string"", ""value"": """"}"
"5,147",bihar,sitamarhi,2025-09-16
"5,153",bihar,gaya,2025-09-16
"5,156",bihar,gaya,2025-09-16
"5,174",bihar,muzaffarpur,2025-09-16
"5,175",bihar,muzaffarpur,2025-09-16
"5,176",bihar,vaishali,2025-09-16
"5,180",bihar,rohtas,2025-09-16
"5,186",bihar,sitamarhi,2025-09-16
"5,197",bihar,rohtas,2025-09-16
"5,203",bihar,rohtas,2025-09-16
"5,214",bihar,sitamarhi,2025-09-16
"5,222",bihar,rohtas,2025-09-16
"5,223",bihar,gaya,2025-09-16
"5,225",bihar,rohtas,2025-09-16
"5,226",bihar,patna,2025-09-16
"5,234",bihar,vaishali,2025-09-16
"5,241",bihar,sitamarhi,2025-09-16
"5,242",bihar,gaya,2025-09-16
"5,248",bihar,west champaran,2025-09-16
"5,257",bihar,sitamarhi,2025-09-16
"5,258",bihar,gaya,2025-09-16
"5,270",bihar,rohtas,2025-09-17
"5,295",bihar,kaimur,2025-09-16
"5,296",bihar,sitamarhi,2025-09-16
"5,305",bihar,rohtas,2025-09-16
"5,311",bihar,rohtas,2025-09-16
"5,324",bihar,sitamarhi,2025-09-16
"5,346",bihar,sitamarhi,2025-09-16
"5,350",bihar,vaishali,2025-09-16
"5,352",bihar,sitamarhi,2025-09-16
"5,353",bihar,rohtas,2025-09-16
"5,354",bihar,sitamarhi,2024-09-16
"5,368",bihar,kaimur,2025-09-16
"5,369",bihar,sheohar,2025-09-16
"5,371",bihar,gaya,2025-09-16
"5,376",bihar,sitamarhi,2025-09-16
"5,383",bihar,sitamarhi,2025-09-16
"5,389",bihar,west champaran,2025-09-16
"5,392",bihar,rohtas,2025-09-16
"5,394",bihar,kaimur,2025-09-16
"5,395",bihar,rohtas,2025-09-16
"5,412",bihar,vaishali,2024-09-16
"5,417",bihar,rohtas,2025-09-16
"5,427",bihar,kaimur,2025-09-16
"5,428",bihar,vaishali,2025-09-16
"5,444",bihar,rohtas,2025-09-16
"5,448",bihar,west champaran,2025-09-16
"5,455",bihar,west champaran,2025-09-16
"5,461",bihar,sitamarhi,2025-09-16
"5,462",bihar,rohtas,2025-09-16
"5,470",bihar,sheohar,2025-09-16
"5,485",bihar,sitamarhi,2025-09-16
"5,512",bihar,sitamarhi,2025-09-16
"5,523",bihar,kaimur,2025-09-16
"5,548",bihar,rohtas,2025-09-16
"5,557",bihar,rohtas,2025-09-16
"5,568",bihar,gaya,2025-09-16
"5,571",bihar,sheohar,2025-09-16
"5,590",bihar,kaimur,2025-09-16
"5,633",bihar,kaimur,2025-09-17
"5,638",bihar,sitamarhi,2025-09-17
"5,644",bihar,sitamarhi,2025-09-17
"5,663",bihar,muzaffarpur,2025-09-17
"5,666",bihar,rohtas,2025-09-17
"5,688",bihar,rohtas,2025-09-17
"5,692",bihar,west champaran,2025-09-17
"5,706",bihar,rohtas,2025-09-16
"5,718",bihar,rohtas,2025-09-17
"5,754",bihar,muzaffarpur,2025-09-17
"5,755",bihar,rohtas,2025-09-17
"5,764",bihar,rohtas,2025-09-17
"5,771",bihar,west champaran,2025-09-17
"5,786",bihar,sitamarhi,2025-09-17
"5,799",bihar,sitamarhi,2025-09-17
"5,832",bihar,rohtas,2025-09-17
"5,848",bihar,rohtas,2025-09-16
"5,859",bihar,rohtas,2025-09-17
"5,868",bihar,gaya,2025-09-17
"5,888",bihar,sitamarhi,2025-09-17
"5,902",bihar,sitamarhi,2025-09-17
"5,907",bihar,sitamarhi,2025-09-17
"5,912",bihar,gaya,2025-09-17
"5,915",bihar,kaimur,2025-09-17
"5,956",bihar,muzaffarpur,2025-09-17
"5,969",bihar,rohtas,2025-09-17
"5,975",bihar,gaya,2025-09-17
"5,983",bihar,gaya,2025-09-17
"5,991",bihar,kaimur,2025-09-17
"5,998",bihar,kaimur,2025-09-05
"6,001",bihar,gaya,2025-09-17
"6,032",bihar,gaya,2025-09-17
"6,045",bihar,west champaran,2025-09-17
"6,052",bihar,gaya,2025-09-16
"6,065",bihar,rohtas,2025-09-17
"6,075",bihar,sitamarhi,2025-09-16
"6,078",bihar,gaya,2025-09-17
"6,095",bihar,rohtas,2025-09-17
"6,134",bihar,gaya,2025-09-17
"6,141",bihar,rohtas,2025-09-17
"6,142",bihar,rohtas,2025-09-17
"6,150",bihar,siwan,2005-09-18
"6,154",bihar,rohtas,2025-09-17
"6,168",bihar,sitamarhi,2025-09-17
"6,172",bihar,sheohar,2025-09-17
"6,177",bihar,sheohar,2025-09-17
"6,182",bihar,gaya,2025-09-16
"6,185",bihar,sitamarhi,2025-09-16
"6,188",bihar,rohtas,2025-09-17
"6,194",bihar,rohtas,2025-09-17
"6,196",bihar,gaya,2025-09-16
"6,200",bihar,sitamarhi,2025-09-16
"6,226",bihar,sheohar,2025-09-16
"6,229",bihar,rohtas,2025-09-17
"6,234",bihar,gaya,2025-09-16
"6,246",bihar,kaimur,2025-09-18
"6,248",bihar,kaimur,2025-09-18
"6,251",bihar,kaimur,2025-09-17
"6,277",bihar,gaya,2025-09-16
"6,279",bihar,east champaran,2025-09-18
"6,280",bihar,sitamarhi,2025-09-18
"6,285",bihar,rohtas,2025-09-18
"6,308",bihar,kaimur,2025-09-18
"6,312",bihar,sitamarhi,2025-09-18
"6,349",bihar,kaimur,2025-09-18
"6,350",bihar,kaimur,2025-09-18
"6,351",bihar,rohtas,2025-09-18
"6,355",bihar,sitamarhi,2025-09-18
"6,358",bihar,west champaran,2025-09-18
"6,363",bihar,gaya,2025-09-18
"6,371",bihar,muzaffarpur,2025-09-18
"6,375",bihar,rohtas,2025-09-18
"6,385",bihar,rohtas,2025-09-18
"6,389",bihar,rohtas,2025-09-18
"6,392",bihar,sheohar,2025-09-18
"6,395",bihar,gaya,2025-09-16
"6,404",bihar,sitamarhi,2025-09-18
"6,405",bihar,sitamarhi,2025-09-18
"6,412",bihar,rohtas,2025-09-18
"6,426",bihar,kaimur,2025-09-18
"6,428",bihar,sitamarhi,2025-09-18
"6,438",bihar,muzaffarpur,2025-09-18
"6,445",bihar,rohtas,2025-09-18
"6,449",bihar,rohtas,2025-09-18
"6,461",bihar,west champaran,2025-09-18
"6,467",bihar,rohtas,2025-09-18
"6,468",bihar,sitamarhi,2025-09-18
"6,469",bihar,gaya,2025-09-17
"6,470",bihar,west champaran,2025-09-18
"6,486",bihar,rohtas,2025-09-18
"6,487",bihar,kaimur,2025-09-17
"6,504",bihar,sitamarhi,2025-09-18
"6,505",bihar,gaya,2025-09-18
"6,510",bihar,gaya,2025-09-18
"6,516",bihar,gaya,2025-09-16
"6,535",bihar,rohtas,2025-09-18
"6,575",bihar,muzaffarpur,2025-09-17
"6,577",bihar,rohtas,2025-09-18
"6,582",bihar,gaya,2025-09-17
"6,589",bihar,rohtas,2025-09-18
"6,590",bihar,rohtas,2025-09-18
"6,598",bihar,muzaffarpur,2025-09-17
"6,599",bihar,gaya,2025-09-18
"6,601",bihar,vaishali,2025-09-18
"6,605",bihar,rohtas,2025-09-18
"6,608",bihar,siwan,2025-09-16
"6,627",bihar,sheohar,2025-09-17
"6,633",bihar,rohtas,2025-09-18
"6,642",bihar,vaishali,2025-09-18
"6,659",bihar,sitamarhi,2025-09-18
"6,664",bihar,kaimur,2025-09-17
"6,671",bihar,rohtas,2025-09-18
"6,675",bihar,west champaran,2025-09-13
"6,714",bihar,muzaffarpur,2025-09-18
"6,745",bihar,west champaran,2025-09-18
"6,748",bihar,sheohar,2025-09-18
"6,753",bihar,kaimur,2025-09-18
"6,773",bihar,muzaffarpur,2025-09-18
"6,782",bihar,gaya,2025-09-18
"6,787",bihar,rohtas,2025-09-18
"6,792",bihar,siwan,2025-09-18
"6,795",bihar,kaimur,2025-09-16
"6,810",bihar,rohtas,2025-09-18
"6,818",bihar,muzaffarpur,2025-09-17
"6,820",bihar,rohtas,2025-09-17
"6,821",bihar,siwan,2025-09-18
"6,829",bihar,sheohar,2025-09-17
"6,830",bihar,sitamarhi,2025-09-19
"6,844",bihar,sitamarhi,2025-09-19
"6,867",bihar,rohtas,2025-09-19
"6,868",bihar,sitamarhi,2025-09-19
"6,882",bihar,sitamarhi,2025-09-18
"6,885",bihar,sitamarhi,2025-09-19
"6,890",bihar,sheohar,2025-09-19
"6,905",bihar,sitamarhi,2025-09-18
"6,906",bihar,sitamarhi,2025-09-19
"6,909",bihar,rohtas,2025-09-19
"6,916",bihar,kaimur,2025-09-19
"6,925",bihar,sheohar,2025-09-19
"6,935",bihar,sitamarhi,2025-09-19
"6,938",bihar,muzaffarpur,2025-09-19
"6,939",bihar,gaya,2025-09-19
"6,941",bihar,kaimur,2025-09-19
"6,948",bihar,sitamarhi,2025-09-19
"6,959",bihar,sitamarhi,2025-09-19
"6,964",bihar,muzaffarpur,2025-09-19
"6,967",bihar,gaya,2025-09-18
"6,972",bihar,rohtas,2025-09-19
"6,973",bihar,sitamarhi,2025-09-19
"6,977",bihar,west champaran,2025-09-16
"6,990",bihar,gaya,2025-09-18
"6,991",bihar,rohtas,2025-09-19
"7,020",bihar,rohtas,2025-09-19
"7,024",bihar,gaya,2025-09-19
"7,025",bihar,muzaffarpur,2025-09-18
"7,031",bihar,rohtas,2025-09-19
"7,049",bihar,rohtas,2025-09-19
"7,070",bihar,gaya,2025-09-18
"7,072",bihar,sitamarhi,2025-09-19
"7,078",bihar,sitamarhi,2025-09-19
"7,085",bihar,sitamarhi,2025-09-19
"7,087",bihar,gaya,2025-09-19
"7,090",bihar,gaya,2025-09-19
"7,097",bihar,gaya,2025-09-19
"7,137",bihar,muzaffarpur,2025-09-16
"7,145",bihar,west champaran,2025-09-19
"7,170",bihar,sitamarhi,2025-09-19
"7,171",bihar,kaimur,2025-09-19
"7,190",bihar,vaishali,2025-09-18
"7,211",bihar,rohtas,2025-09-19
"7,215",bihar,vaishali,2025-09-19
"7,224",bihar,gaya,2025-09-19
"7,225",bihar,kaimur,2025-09-19
"7,229",bihar,rohtas,2025-09-19
"7,233",bihar,rohtas,2025-09-19
"7,242",bihar,gaya,2025-09-19
"7,244",bihar,sitamarhi,2025-09-19
"7,249",bihar,sitamarhi,2025-09-19
"7,257",bihar,muzaffarpur,2025-09-19
"7,268",bihar,kaimur,2025-09-19
"7,279",bihar,vaishali,2025-09-19
"7,285",bihar,kaimur,2025-09-19
"7,289",bihar,kaimur,2025-09-19
"7,295",bihar,vaishali,2025-09-19
"7,299",bihar,rohtas,2025-09-19
"7,306",bihar,kaimur,2025-09-19
"7,309",bihar,rohtas,2025-09-19
"7,324",bihar,rohtas,2025-09-18
"7,337",bihar,rohtas,2025-09-19
"7,341",bihar,west champaran,2025-09-17
"7,354",bihar,kaimur,2025-09-19
"7,357",bihar,gaya,2025-09-19
"7,360",bihar,gaya,2025-09-18
"7,362",bihar,kaimur,2025-09-19
"7,384",bihar,rohtas,2025-09-18
"7,388",bihar,muzaffarpur,2025-09-18
"7,402",bihar,rohtas,2025-09-19
"7,408",bihar,muzaffarpur,2025-09-19
"7,469",bihar,gaya,2025-09-18
"7,478",bihar,gaya,2025-09-20
"7,479",bihar,vaishali,2025-09-19
"7,511",bihar,gaya,2025-09-17
"7,521",bihar,muzaffarpur,2025-09-20
"7,525",bihar,kaimur,2025-09-20
"7,545",bihar,sitamarhi,2025-09-20
"7,567",bihar,gaya,2025-09-19
"7,569",bihar,kaimur,2025-09-20
"7,592",bihar,sitamarhi,2025-09-20
"7,601",bihar,muzaffarpur,2025-09-20
"7,623",bihar,gaya,2025-09-20
"7,625",bihar,rohtas,2025-09-20
"7,639",bihar,sitamarhi,2025-09-20
"7,645",bihar,rohtas,2025-09-20
"7,648",bihar,muzaffarpur,2025-09-18
"7,674",bihar,rohtas,2025-09-20
"7,678",bihar,rohtas,2025-09-20
"7,690",bihar,sheohar,2025-09-20
"7,706",bihar,vaishali,2025-09-20
"7,721",bihar,sitamarhi,2025-09-20
"7,726",bihar,west champaran,2025-09-19
"7,729",bihar,gaya,2025-09-19
"7,750",bihar,kaimur,2025-09-20
"7,776",bihar,gaya,2025-09-20
"7,782",bihar,siwan,2025-09-18
"7,785",bihar,gaya,2025-09-19
"7,815",bihar,gaya,2025-09-19
"7,828",bihar,kaimur,2025-09-20
"7,840",bihar,rohtas,2025-09-18
"7,849",bihar,west champaran,2025-09-17
"7,852",bihar,sitamarhi,2025-04-22
"7,880",bihar,muzaffarpur,2025-09-16
"7,891",bihar,rohtas,2025-09-20
"7,905",bihar,gaya,2025-09-20
"7,909",bihar,kaimur,2025-09-16
"7,919",bihar,rohtas,2025-09-19
"7,920",bihar,west champaran,2025-09-16
"7,923",bihar,rohtas,2025-09-20
"7,953",bihar,east champaran,2025-09-18
"7,955",bihar,west champaran,2025-09-20
"7,957",bihar,sitamarhi,2025-09-19
"7,959",bihar,gaya,2025-09-17
"7,960",bihar,gaya,2025-09-20
"7,964",bihar,gaya,2025-09-20
"7,979",bihar,gaya,2025-09-20
"7,984",bihar,gaya,2025-09-20
"7,989",bihar,muzaffarpur,2025-09-20
